Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","686","Senegal","5510","Production","203","Bambara beans, dry","1996","1996","tonnes","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5510","Production","203","Bambara beans, dry","1997","1997","tonnes","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5510","Production","203","Bambara beans, dry","1998","1998","tonnes","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5510","Production","203","Bambara beans, dry","1999","1999","tonnes","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5510","Production","203","Bambara beans, dry","2000","2000","tonnes","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5510","Production","203","Bambara beans, dry","2001","2001","tonnes","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5510","Production","203","Bambara beans, dry","2002","2002","tonnes","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5510","Production","203","Bambara beans, dry","2003","2003","tonnes","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5510","Production","203","Bambara beans, dry","2004","2004","tonnes","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5510","Production","203","Bambara beans, dry","2005","2005","tonnes","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5510","Production","203","Bambara beans, dry","2006","2006","tonnes","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5510","Production","203","Bambara beans, dry","2007","2007","tonnes","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5510","Production","203","Bambara beans, dry","2008","2008","tonnes","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5510","Production","203","Bambara beans, dry","2009","2009","tonnes","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5510","Production","203","Bambara beans, dry","2010","2010","tonnes","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5510","Production","203","Bambara beans, dry","2011","2011","tonnes","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5510","Production","203","Bambara beans, dry","2012","2012","tonnes","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5510","Production","203","Bambara beans, dry","2013","2013","tonnes","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5510","Production","203","Bambara beans, dry","2014","2014","tonnes","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5510","Production","203","Bambara beans, dry","2015","2015","tonnes","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5510","Production","203","Bambara beans, dry","2016","2016","tonnes","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5510","Production","203","Bambara beans, dry","2017","2017","tonnes","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5510","Production","203","Bambara beans, dry","2018","2018","tonnes","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5510","Production","203","Bambara beans, dry","2019","2019","tonnes","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5510","Production","203","Bambara beans, dry","2020","2020","tonnes","","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","486","Bananas","1961","1961","ha","250","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","486","Bananas","1962","1962","ha","300","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","486","Bananas","1963","1963","ha","300","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","486","Bananas","1964","1964","ha","300","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","486","Bananas","1965","1965","ha","200","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","486","Bananas","1966","1966","ha","170","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","486","Bananas","1967","1967","ha","170","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","486","Bananas","1968","1968","ha","200","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","486","Bananas","1969","1969","ha","270","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","486","Bananas","1970","1970","ha","300","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","486","Bananas","1971","1971","ha","350","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","486","Bananas","1972","1972","ha","337","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","486","Bananas","1973","1973","ha","183","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","486","Bananas","1974","1974","ha","200","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","486","Bananas","1975","1975","ha","343","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","486","Bananas","1976","1976","ha","375","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","486","Bananas","1977","1977","ha","350","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","486","Bananas","1978","1978","ha","350","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","486","Bananas","1979","1979","ha","350","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","486","Bananas","1980","1980","ha","350","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","486","Bananas","1981","1981","ha","380","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","486","Bananas","1982","1982","ha","380","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","486","Bananas","1983","1983","ha","380","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","486","Bananas","1984","1984","ha","380","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","486","Bananas","1985","1985","ha","380","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","486","Bananas","1986","1986","ha","380","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","486","Bananas","1987","1987","ha","380","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","486","Bananas","1988","1988","ha","380","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","486","Bananas","1989","1989","ha","380","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","486","Bananas","1990","1990","ha","380","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","486","Bananas","1991","1991","ha","380","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","486","Bananas","1992","1992","ha","380","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","486","Bananas","1993","1993","ha","387","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","486","Bananas","1994","1994","ha","390","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","486","Bananas","1995","1995","ha","400","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","486","Bananas","1996","1996","ha","360","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","486","Bananas","1997","1997","ha","366","I","Imputed value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","486","Bananas","1998","1998","ha","327","I","Imputed value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","486","Bananas","1999","1999","ha","320","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","486","Bananas","2000","2000","ha","350","E","Estimated value"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","486","Bananas","2001","2001","ha","906","A","Official figure"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","486","Bananas","2002","2002","ha","906","A","Official figure"
